sale_id,transaction_id,line_number,customer_id,product_id,transaction_date,quantity,unit_price,discount_amount,tax_amount,payment_method,channel,store_id
STG-0007580,TXN-0005255,2,CUST-00464,PROD-0049,2024-01-17,2,238.51,0.0,38.93,Debit Card,Mobile App,
STG-0007581,TXN-0005255,3,CUST-00464,PROD-0031,2024-01-17,1,51.87,7.78,2.94,Debit Card,Mobile App,
STG-0007582,TXN-0005256,1,CUST-00152,PROD-0044,2023-08-23,1,162.18,0.0,12.86,Credit Card,Online,
STG-0007583,TXN-0005256,2,CUST-00152,PROD-0037,2023-08-23,1,74.16,0.0,5.47,Credit Card,Online,
STG-0007584,TXN-0005257,1,CUST-00026,PROD-0027,2022-07-09,4,142.96,85.78,29.2,Debit Card,Online,
STG-0007585,TXN-0005258,1,CUST-00054,PROD-0081,2022-01-18,1,38.64,7.73,2.05,Apple Pay,In-Store,STORE-005
STG-0007586,TXN-0005259,1,CUST-00457,PROD-0035,2024-04-30,1,36.63,1.83,2.61,Debit Card,Mobile App,
STG-0007587,TXN-0005260,1,CUST-00226,PROD-0054,2022-05-10,3,54.0,8.1,10.2,Credit Card,Online,
STG-0007588,TXN-0005261,1,CUST-00117,PROD-0047,2023-04-04,3,121.58,54.71,29.72,Debit Card,In-Store,STORE-010
STG-0007589,TXN-0005262,1,CUST-00038,PROD-0099,2022-10-22,1,78.69,0.0,4.95,Apple Pay,In-Store,STORE-004
STG-0007590,TXN-0005262,2,CUST-00038,PROD-0048,2022-10-22,1,229.44,11.47,14.66,Apple Pay,In-Store,STORE-004
STG-0007591,TXN-0005263,1,CUST-00071,PROD-0014,2023-08-02,1,1418.51,0.0,115.44,Credit Card,Online,
STG-0007592,TXN-0005264,1,CUST-00104,PROD-0016,2023-08-20,2,1382.32,138.23,245.54,PayPal,In-Store,STORE-010
STG-0007593,TXN-0005265,1,CUST-00408,PROD-0066,2022-05-25,3,481.35,0.0,91.86,PayPal,Mobile App,
STG-0007594,TXN-0005266,1,CUST-00454,PROD-0067,2023-03-25,1,297.18,0.0,23.33,Credit Card,Online,
STG-0007595,TXN-0005267,1,CUST-00233,PROD-0051,2022-04-06,1,176.94,26.54,14.88,Debit Card,Mobile App,
STG-0007596,TXN-0005268,1,CUST-00065,PROD-0052,2023-01-01,1,37.18,1.86,2.14,Debit Card,In-Store,STORE-007
STG-0007597,TXN-0005269,1,CUST-00410,PROD-0009,2024-05-09,2,715.77,143.15,115.29,Debit Card,Online,
STG-0007598,TXN-0005269,2,CUST-00410,PROD-0059,2024-05-09,1,89.27,8.93,5.3,Debit Card,Online,
STG-0007599,TXN-0005269,3,CUST-00410,PROD-0058,2024-05-09,5,38.95,9.74,18.41,Debit Card,Online,
STG-0007600,TXN-0005270,1,CUST-00234,PROD-0024,2023-03-26,3,121.87,0.0,31.42,Apple Pay,Mobile App,
STG-0007601,TXN-0005271,1,CUST-00331,PROD-0019,2023-05-12,1,921.54,0.0,63.51,Cash,In-Store,STORE-010
STG-0007602,TXN-0005272,1,CUST-00025,PROD-0022,2024-10-06,2,113.45,34.03,11.64,Debit Card,In-Store,STORE-009
STG-0007603,TXN-0005273,1,CUST-00071,PROD-0018,2023-01-14,3,1295.21,194.28,261.86,Debit Card,Mobile App,
STG-0007604,TXN-0005274,1,CUST-00041,PROD-0069,2024-09-22,2,451.42,0.0,78.52,Debit Card,Online,
STG-0007605,TXN-0005275,1,CUST-00011,PROD-0029,2022-05-13,1,80.41,0.0,6.42,Cash,Online,
STG-0007606,TXN-0005276,1,CUST-00113,PROD-0034,2024-07-04,1,50.41,0.0,3.48,Apple Pay,Online,
STG-0007607,TXN-0005277,1,CUST-00123,PROD-0027,2024-03-03,1,148.25,22.24,12.28,PayPal,Online,
STG-0007608,TXN-0005278,1,CUST-00071,PROD-0097,2022-03-15,1,64.28,6.43,4.13,Debit Card,Mobile App,
STG-0007609,TXN-0005278,2,CUST-00071,PROD-0089,2022-03-15,5,16.83,0.0,6.93,Debit Card,Mobile App,
STG-0007610,TXN-0005279,1,CUST-00491,PROD-0033,2024-01-20,1,42.26,0.0,2.73,Cash,Mobile App,
STG-0007611,TXN-0005280,1,CUST-00227,PROD-0041,2023-03-06,1,158.55,0.0,14.79,Apple Pay,Online,
STG-0007612,TXN-0005281,1,CUST-00113,PROD-0031,2023-10-17,3,51.87,7.78,9.55,Cash,In-Store,STORE-007
STG-0007613,TXN-0005281,2,CUST-00113,PROD-0057,2023-10-17,2,50.92,15.28,8.2,Cash,In-Store,STORE-007
STG-0007614,TXN-0005282,1,CUST-00491,PROD-0004,2024-05-04,1,864.68,0.0,83.48,PayPal,In-Store,STORE-008
STG-0007615,TXN-0005283,1,CUST-00132,PROD-0076,2024-09-23,1,40.48,0.0,3.0,Apple Pay,Mobile App,
STG-0007616,TXN-0005283,2,CUST-00132,PROD-0060,2024-09-23,2,33.61,3.36,4.25,Apple Pay,Mobile App,
STG-0007617,TXN-0005284,1,CUST-00104,PROD-0093,2022-08-03,5,26.74,20.05,11.25,Apple Pay,Online,
STG-0007618,TXN-0005285,1,CUST-00092,PROD-0026,2022-10-30,1,93.48,0.0,6.11,Cash,In-Store,STORE-007
STG-0007619,TXN-0005286,1,CUST-00185,PROD-0086,2023-05-05,1,22.32,2.23,1.73,Credit Card,In-Store,STORE-007
STG-0007620,TXN-0005287,1,CUST-00419,PROD-0085,2023-04-26,1,36.09,1.8,2.74,Credit Card,Online,
STG-0007621,TXN-0005288,1,CUST-00233,PROD-0022,2023-09-27,2,112.73,11.27,16.5,Credit Card,Online,
STG-0007622,TXN-0005289,1,CUST-00475,PROD-0049,2024-07-03,1,238.96,0.0,22.69,Credit Card,In-Store,STORE-010
STG-0007623,TXN-0005290,1,CUST-00227,PROD-0027,2023-05-07,2,148.47,44.54,18.24,Debit Card,Mobile App,
STG-0007624,TXN-0005290,2,CUST-00227,PROD-0035,2023-05-07,1,35.92,1.8,3.04,Debit Card,Mobile App,
STG-0007625,TXN-0005290,3,CUST-00227,PROD-0064,2023-05-07,1,18.63,0.0,1.41,Debit Card,Mobile App,
STG-0007626,TXN-0005291,1,CUST-00452,PROD-0050,2024-11-16,2,171.46,0.0,22.97,Credit Card,Mobile App,
STG-0007627,TXN-0005292,1,CUST-00251,PROD-0096,2022-06-01,1,68.4,0.0,5.07,Cash,Online,
STG-0007628,TXN-0005292,2,CUST-00251,PROD-0022,2022-06-01,2,109.96,0.0,20.46,Cash,Online,
STG-0007629,TXN-0005293,1,CUST-00239,PROD-0098,2022-02-24,1,49.81,0.0,4.15,Debit Card,Online,
STG-0007630,TXN-0005293,2,CUST-00239,PROD-0033,2022-02-24,1,42.77,4.28,3.43,Debit Card,Online,
STG-0007631,TXN-0005294,1,CUST-00480,PROD-0084,2022-01-06,2,38.96,3.9,7.24,Cash,Mobile App,
STG-0007632,TXN-0005294,2,CUST-00480,PROD-0042,2022-01-06,5,100.37,25.09,30.04,Cash,Mobile App,
STG-0007633,TXN-0005295,1,CUST-00025,PROD-0024,2022-11-05,1,121.99,12.2,8.84,Apple Pay,Online,
STG-0007634,TXN-0005295,2,CUST-00025,PROD-0090,2022-11-05,1,19.46,1.95,1.1,Apple Pay,Online,
STG-0007635,TXN-0005296,1,CUST-00084,PROD-0039,2022-01-27,4,32.95,13.18,8.21,Credit Card,Online,
STG-0007636,TXN-0005297,1,CUST-00433,PROD-0075,2023-12-11,1,93.86,0.0,9.01,Apple Pay,Online,
STG-0007637,TXN-0005298,1,CUST-00229,PROD-0064,2023-09-21,1,19.48,0.97,1.82,Credit Card,Online,
STG-0007638,TXN-0005298,2,CUST-00229,PROD-0056,2023-09-21,1,46.86,4.69,3.07,Credit Card,Online,
STG-0007639,TXN-0005299,1,CUST-00218,PROD-0058,2022-10-11,1,39.88,0.0,3.78,Credit Card,Online,
STG-0007640,TXN-0005300,1,CUST-00324,PROD-0080,2022-01-06,4,16.16,0.0,4.54,Credit Card,Online,
STG-0007641,TXN-0005301,1,CUST-00465,PROD-0016,2023-07-29,1,1418.77,0.0,99.94,Debit Card,Mobile App,
STG-0007642,TXN-0005302,1,CUST-00401,PROD-0076,2023-03-10,1,39.2,0.0,2.67,Credit Card,Mobile App,
STG-0007643,TXN-0005303,1,CUST-00225,PROD-0092,2023-05-27,1,23.97,0.0,1.8,Apple Pay,In-Store,STORE-001
STG-0007644,TXN-0005303,2,CUST-00225,PROD-0010,2023-05-27,3,984.74,0.0,295.13,Apple Pay,In-Store,STORE-001
STG-0007645,TXN-0005304,1,CUST-00113,PROD-0023,2024-07-02,1,242.5,0.0,20.65,Credit Card,Online,
STG-0007646,TXN-0005305,1,CUST-00127,PROD-0079,2023-08-13,1,58.37,0.0,5.05,Credit Card,Online,
STG-0007647,TXN-0005306,1,CUST-00239,PROD-0053,2023-11-11,1,29.8,2.98,2.31,Credit Card,Online,
STG-0007648,TXN-0005307,1,CUST-00227,PROD-0049,2022-04-26,2,230.21,0.0,44.67,PayPal,Online,
STG-0007649,TXN-0005308,1,CUST-00042,PROD-0023,2023-05-30,1,245.93,12.3,15.2,Apple Pay,In-Store,STORE-006
STG-0007650,TXN-0005308,2,CUST-00042,PROD-0059,2023-05-30,3,89.66,0.0,24.35,Apple Pay,In-Store,STORE-006
STG-0007651,TXN-0005309,1,CUST-00025,PROD-0022,2022-01-31,2,113.14,0.0,22.17,Credit Card,Online,
STG-0007652,TXN-0005310,1,CUST-00309,PROD-0056,2024-12-06,1,46.8,0.0,3.83,Debit Card,In-Store,STORE-006
STG-0007653,TXN-0005310,2,CUST-00309,PROD-0083,2024-12-06,2,39.64,11.89,4.2,Debit Card,In-Store,STORE-006
STG-0007654,TXN-0005310,3,CUST-00309,PROD-0035,2024-12-06,1,35.69,1.78,2.58,Debit Card,In-Store,STORE-006
STG-0007655,TXN-0005311,1,CUST-00242,PROD-0056,2022-03-13,1,46.92,0.0,4.13,Credit Card,In-Store,STORE-005
STG-0007656,TXN-0005312,1,CUST-00222,PROD-0100,2023-11-09,2,40.18,0.0,5.76,Credit Card,Online,
STG-0007657,TXN-0005313,1,CUST-00042,PROD-0077,2023-11-04,3,85.89,0.0,16.38,Credit Card,Online,
STG-0007658,TXN-0005314,1,CUST-00200,PROD-0089,2024-11-04,1,16.42,0.82,1.22,PayPal,Online,
STG-0007659,TXN-0005315,1,CUST-00025,PROD-0051,2023-08-29,4,167.57,0.0,63.4,Credit Card,In-Store,STORE-003
STG-0007660,TXN-0005315,2,CUST-00025,PROD-0083,2023-08-29,1,37.81,1.89,2.82,Credit Card,In-Store,STORE-003
STG-0007661,TXN-0005316,1,CUST-00223,PROD-0007,2023-10-18,1,762.91,0.0,67.22,Cash,In-Store,STORE-004
STG-0007662,TXN-0005316,2,CUST-00223,PROD-0021,2023-10-18,1,162.37,8.12,11.66,Cash,In-Store,STORE-004
STG-0007663,TXN-0005317,1,CUST-00218,PROD-0030,2023-02-22,2,206.85,41.37,27.75,Debit Card,In-Store,STORE-010
STG-0007664,TXN-0005318,1,CUST-00146,PROD-0049,2022-05-23,2,231.44,23.14,28.49,Credit Card,In-Store,STORE-006
STG-0007665,TXN-0005318,2,CUST-00146,PROD-0089,2022-05-23,5,16.52,0.0,8.03,Credit Card,In-Store,STORE-006
STG-0007666,TXN-0005318,3,CUST-00146,PROD-0043,2022-05-23,1,159.15,0.0,11.38,Credit Card,In-Store,STORE-006
STG-0007667,TXN-0005319,1,CUST-00240,PROD-0074,2022-04-25,1,141.25,0.0,13.8,PayPal,In-Store,STORE-001
STG-0007668,TXN-0005320,1,CUST-00073,PROD-0079,2022-01-21,3,58.06,0.0,11.79,PayPal,Online,
STG-0007669,TXN-0005321,1,CUST-00147,PROD-0066,2024-10-02,4,462.01,277.21,127.5,Cash,Online,
STG-0007670,TXN-0005321,2,CUST-00147,PROD-0044,2024-10-02,1,160.44,8.02,12.32,Cash,Online,
STG-0007671,TXN-0005322,1,CUST-00161,PROD-0065,2023-09-03,1,115.64,17.35,7.43,PayPal,Online,
STG-0007672,TXN-0005323,1,CUST-00025,PROD-0042,2023-07-31,1,102.72,0.0,8.43,Credit Card,Mobile App,
STG-0007673,TXN-0005324,1,CUST-00179,PROD-0015,2023-04-10,1,778.5,0.0,77.82,Credit Card,In-Store,STORE-006
STG-0007674,TXN-0005324,2,CUST-00179,PROD-0100,2023-04-10,1,38.46,0.0,3.06,Credit Card,In-Store,STORE-006
STG-0007675,TXN-0005324,3,CUST-00179,PROD-0022,2023-04-10,4,107.48,0.0,41.6,Credit Card,In-Store,STORE-006
STG-0007676,TXN-0005325,1,CUST-00113,PROD-0013,2022-05-15,1,1451.67,0.0,93.06,Debit Card,In-Store,STORE-007
STG-0007677,TXN-0005326,1,CUST-00161,PROD-0091,2022-05-21,3,34.86,10.46,6.73,Debit Card,Online,
STG-0007678,TXN-0005327,1,CUST-00164,PROD-0039,2024-12-29,2,31.7,0.0,4.91,Debit Card,Mobile App,
STG-0007679,TXN-0005328,1,CUST-00139,PROD-0074,2022-12-16,1,140.81,0.0,9.52,Credit Card,In-Store,STORE-001
STG-0007680,TXN-0005328,2,CUST-00139,PROD-0041,2022-12-16,1,162.21,0.0,13.87,Credit Card,In-Store,STORE-001
STG-0007681,TXN-0005328,3,CUST-00139,PROD-0048,2022-12-16,5,225.35,112.68,68.67,Credit Card,In-Store,STORE-001
STG-0007682,TXN-0005329,1,CUST-00306,PROD-0035,2023-03-15,1,35.35,0.0,2.3,Credit Card,Online,
STG-0007683,TXN-0005330,1,CUST-00499,PROD-0043,2022-01-03,5,165.34,124.0,42.9,Debit Card,In-Store,STORE-004
STG-0007684,TXN-0005330,2,CUST-00499,PROD-0050,2022-01-03,1,170.78,0.0,16.78,Debit Card,In-Store,STORE-004
STG-0007685,TXN-0005331,1,CUST-00417,PROD-0080,2023-11-26,4,16.46,9.88,4.91,Debit Card,In-Store,STORE-007
STG-0007686,TXN-0005332,1,CUST-00171,PROD-0059,2024-04-21,3,90.99,40.95,17.94,Cash,In-Store,STORE-005
STG-0007687,TXN-0005333,1,CUST-00240,PROD-0096,2023-05-19,2,66.68,6.67,7.83,Debit Card,In-Store,STORE-003
STG-0007688,TXN-0005334,1,CUST-00120,PROD-0008,2022-06-06,1,394.72,19.74,31.52,Credit Card,In-Store,STORE-010
STG-0007689,TXN-0005334,2,CUST-00120,PROD-0058,2022-06-06,2,38.99,0.0,5.56,Credit Card,In-Store,STORE-010
STG-0007690,TXN-0005335,1,CUST-00414,PROD-0065,2023-09-12,1,113.63,0.0,10.97,Credit Card,Mobile App,
STG-0007691,TXN-0005336,1,CUST-00324,PROD-0094,2024-08-11,1,28.84,0.0,2.7,Credit Card,In-Store,STORE-007
STG-0007692,TXN-0005336,2,CUST-00324,PROD-0009,2024-08-11,1,705.05,105.76,50.54,Credit Card,In-Store,STORE-007
STG-0007693,TXN-0005337,1,CUST-00239,PROD-0064,2024-07-07,1,19.42,0.0,1.42,Credit Card,Mobile App,
STG-0007694,TXN-0005338,1,CUST-00161,PROD-0089,2023-02-22,4,17.08,0.0,5.95,Debit Card,In-Store,STORE-002
STG-0007695,TXN-0005339,1,CUST-00452,PROD-0034,2024-08-18,1,50.47,0.0,3.99,Credit Card,In-Store,STORE-007
STG-0007696,TXN-0005340,1,CUST-00421,PROD-0091,2023-12-31,1,33.73,0.0,3.22,Cash,Online,
STG-0007697,TXN-0005340,2,CUST-00421,PROD-0004,2023-12-31,1,892.55,0.0,57.23,Cash,Online,
STG-0007698,TXN-0005341,1,CUST-00311,PROD-0080,2022-03-07,1,16.9,2.53,1.02,PayPal,Online,
STG-0007699,TXN-0005341,2,CUST-00311,PROD-0095,2022-03-07,1,11.16,0.56,0.67,PayPal,Online,
STG-0007700,TXN-0005341,3,CUST-00311,PROD-0075,2022-03-07,1,91.73,0.0,6.83,PayPal,Online,
STG-0007701,TXN-0005342,1,CUST-00086,PROD-0053,2024-03-23,1,30.87,4.63,1.78,Credit Card,In-Store,STORE-004
STG-0007702,TXN-0005343,1,CUST-00244,PROD-0008,2024-08-13,1,411.42,0.0,39.72,Credit Card,In-Store,STORE-001
STG-0007703,TXN-0005344,1,CUST-00065,PROD-0094,2022-01-24,1,29.25,2.93,1.97,PayPal,Online,
STG-0007704,TXN-0005345,1,CUST-00491,PROD-0056,2023-07-25,1,46.09,2.3,3.17,Debit Card,Online,
STG-0007705,TXN-0005346,1,CUST-00046,PROD-0005,2024-05-22,1,999.98,150.0,72.46,Credit Card,Mobile App,
STG-0007706,TXN-0005347,1,CUST-00356,PROD-0078,2022-10-30,1,16.4,0.82,1.46,Cash,In-Store,STORE-005
STG-0007707,TXN-0005348,1,CUST-00101,PROD-0057,2023-10-30,1,50.86,0.0,4.25,Debit Card,Online,
STG-0007708,TXN-0005348,2,CUST-00101,PROD-0022,2023-10-30,2,112.75,33.82,16.1,Debit Card,Online,
STG-0007709,TXN-0005349,1,CUST-00071,PROD-0031,2023-10-14,1,53.86,5.39,3.51,Cash,Mobile App,
STG-0007710,TXN-0005350,1,CUST-00309,PROD-0011,2024-05-01,3,1323.64,0.0,379.94,Credit Card,Online,
STG-0007711,TXN-0005351,1,CUST-00233,PROD-0064,2022-11-11,1,18.64,0.0,1.56,PayPal,In-Store,STORE-009
STG-0007712,TXN-0005352,1,CUST-00075,PROD-0071,2023-04-03,4,86.22,51.73,22.16,Debit Card,In-Store,STORE-004
STG-0007713,TXN-0005353,1,CUST-00313,PROD-0058,2024-05-10,1,39.39,0.0,2.52,Debit Card,In-Store,STORE-010
STG-0007714,TXN-0005354,1,CUST-00478,PROD-0087,2022-08-07,2,19.67,0.0,3.75,PayPal,In-Store,STORE-002
STG-0007715,TXN-0005355,1,CUST-00477,PROD-0090,2023-08-11,5,19.34,4.84,7.02,Credit Card,Online,
STG-0007716,TXN-0005356,1,CUST-00311,PROD-0070,2024-04-09,1,427.47,0.0,36.88,Credit Card,Mobile App,
STG-0007717,TXN-0005357,1,CUST-00084,PROD-0003,2024-05-31,1,381.13,0.0,29.0,Credit Card,In-Store,STORE-005
STG-0007718,TXN-0005358,1,CUST-00026,PROD-0078,2024-05-27,1,16.18,0.0,1.27,Credit Card,Mobile App,
STG-0007719,TXN-0005358,2,CUST-00026,PROD-0051,2024-05-27,1,176.11,0.0,12.63,Credit Card,Mobile App,
STG-0007720,TXN-0005359,1,CUST-00478,PROD-0064,2024-08-23,2,19.27,7.71,2.79,Debit Card,In-Store,STORE-005
STG-0007721,TXN-0005360,1,CUST-00057,PROD-0074,2023-09-22,2,139.6,0.0,21.29,PayPal,Mobile App,
STG-0007722,TXN-0005360,2,CUST-00057,PROD-0043,2023-09-22,1,163.1,0.0,12.34,PayPal,Mobile App,
STG-0007723,TXN-0005361,1,CUST-00045,PROD-0094,2022-09-05,1,28.7,5.74,2.2,Cash,Mobile App,
STG-0007724,TXN-0005362,1,CUST-00306,PROD-0023,2023-08-27,1,242.86,0.0,15.32,PayPal,Mobile App,
STG-0007725,TXN-0005363,1,CUST-00026,PROD-0076,2024-07-31,4,41.08,0.0,16.22,PayPal,In-Store,STORE-005
STG-0007726,TXN-0005364,1,CUST-00058,PROD-0001,2023-12-15,1,891.18,133.68,62.55,PayPal,Mobile App,
STG-0007727,TXN-0005364,2,CUST-00058,PROD-0094,2023-12-15,1,29.81,0.0,2.73,PayPal,Mobile App,
STG-0007728,TXN-0005365,1,CUST-00050,PROD-0020,2022-01-24,1,1250.34,0.0,111.35,PayPal,Online,
STG-0007729,TXN-0005365,2,CUST-00050,PROD-0017,2022-01-24,3,926.82,0.0,240.58,PayPal,Online,
STG-0007730,TXN-0005366,1,CUST-00080,PROD-0042,2024-03-31,1,104.89,0.0,8.87,PayPal,Online,
STG-0007731,TXN-0005367,1,CUST-00306,PROD-0046,2022-12-30,1,145.53,7.28,8.74,Debit Card,Online,
STG-0007732,TXN-0005368,1,CUST-00246,PROD-0031,2024-04-18,1,53.78,0.0,3.39,Apple Pay,Online,
STG-0007733,TXN-0005369,1,CUST-00117,PROD-0065,2023-11-05,1,114.01,0.0,8.3,Cash,Online,
STG-0007734,TXN-0005370,1,CUST-00334,PROD-0053,2024-05-16,3,30.15,0.0,5.85,Debit Card,Online,
STG-0007735,TXN-0005371,1,CUST-00089,PROD-0006,2024-05-12,1,951.53,0.0,68.47,Debit Card,In-Store,STORE-006
STG-0007736,TXN-0005372,1,CUST-00452,PROD-0040,2024-03-18,4,76.24,0.0,27.88,Apple Pay,In-Store,STORE-002
STG-0007737,TXN-0005373,1,CUST-00045,PROD-0087,2024-09-13,2,18.64,3.73,2.67,Debit Card,Online,
STG-0007738,TXN-0005374,1,CUST-00227,PROD-0077,2024-05-28,1,86.72,0.0,8.31,Apple Pay,In-Store,STORE-009
STG-0007739,TXN-0005374,2,CUST-00227,PROD-0080,2024-05-28,1,16.77,0.0,1.07,Apple Pay,In-Store,STORE-009
STG-0007740,TXN-0005375,1,CUST-00253,PROD-0078,2022-07-03,5,16.41,8.21,5.28,Credit Card,In-Store,STORE-002
STG-0007741,TXN-0005375,2,CUST-00253,PROD-0039,2022-07-03,1,31.65,0.0,2.73,Credit Card,In-Store,STORE-002
STG-0007742,TXN-0005375,3,CUST-00253,PROD-0018,2022-07-03,1,1270.64,0.0,81.07,Credit Card,In-Store,STORE-002
STG-0007743,TXN-0005376,1,CUST-00463,PROD-0036,2024-01-04,1,29.99,0.0,2.97,PayPal,Online,
STG-0007744,TXN-0005377,1,CUST-00300,PROD-0088,2024-04-01,1,21.06,0.0,2.05,Credit Card,In-Store,STORE-001
STG-0007745,TXN-0005378,1,CUST-00480,PROD-0099,2024-11-25,1,79.87,7.99,5.1,Debit Card,In-Store,STORE-005
STG-0007746,TXN-0005379,1,CUST-00454,PROD-0058,2024-10-22,4,39.37,23.62,8.84,Cash,Mobile App,
STG-0007747,TXN-0005380,1,CUST-00251,PROD-0002,2024-09-22,1,905.87,90.59,72.54,Credit Card,Mobile App,
STG-0007748,TXN-0005380,2,CUST-00251,PROD-0023,2024-09-22,1,248.88,0.0,19.36,Credit Card,Mobile App,
STG-0007749,TXN-0005381,1,CUST-00065,PROD-0040,2024-01-24,5,75.32,37.66,29.11,Debit Card,Mobile App,
STG-0007750,TXN-0005382,1,CUST-00256,PROD-0065,2024-08-12,1,113.33,11.33,7.65,Credit Card,In-Store,STORE-008
STG-0007751,TXN-0005383,1,CUST-00341,PROD-0013,2022-04-23,2,1422.11,142.21,177.12,Debit Card,In-Store,STORE-009
STG-0007752,TXN-0005383,2,CUST-00341,PROD-0096,2022-04-23,1,65.76,0.0,6.28,Debit Card,In-Store,STORE-009
STG-0007753,TXN-0005384,1,CUST-00256,PROD-0045,2023-07-20,2,98.74,19.75,17.13,Credit Card,In-Store,STORE-005
STG-0007754,TXN-0005385,1,CUST-00200,PROD-0094,2022-02-17,2,29.37,5.87,3.23,Apple Pay,Mobile App,
STG-0007755,TXN-0005385,2,CUST-00200,PROD-0084,2022-02-17,4,37.36,0.0,9.96,Apple Pay,Mobile App,
STG-0007756,TXN-0005385,3,CUST-00200,PROD-0082,2022-02-17,4,48.6,9.72,12.33,Apple Pay,Mobile App,
STG-0007757,TXN-0005386,1,CUST-00215,PROD-0068,2023-07-31,1,437.51,43.75,31.12,PayPal,Mobile App,
STG-0007758,TXN-0005387,1,CUST-00141,PROD-0071,2024-07-07,1,89.93,0.0,8.72,Cash,In-Store,STORE-003
STG-0007759,TXN-0005387,2,CUST-00141,PROD-0072,2024-07-07,1,299.62,29.96,17.2,Cash,In-Store,STORE-003
STG-0007760,TXN-0005388,1,CUST-00499,PROD-0071,2023-10-29,1,89.05,0.0,7.94,PayPal,Online,
STG-0007761,TXN-0005388,2,CUST-00499,PROD-0063,2023-10-29,2,48.31,0.0,7.72,PayPal,Online,
STG-0007762,TXN-0005389,1,CUST-00233,PROD-0099,2022-10-08,1,80.88,8.09,4.91,PayPal,In-Store,STORE-002
STG-0007763,TXN-0005389,2,CUST-00233,PROD-0080,2022-10-08,1,16.82,1.68,1.38,PayPal,In-Store,STORE-002
STG-0007764,TXN-0005390,1,CUST-00454,PROD-0084,2023-07-18,1,37.44,3.74,2.76,Cash,Mobile App,
STG-0007765,TXN-0005391,1,CUST-00306,PROD-0091,2023-12-06,1,35.23,0.0,2.9,Debit Card,Online,
STG-0007766,TXN-0005391,2,CUST-00306,PROD-0031,2023-12-06,1,53.56,0.0,4.67,Debit Card,Online,
STG-0007767,TXN-0005391,3,CUST-00306,PROD-0015,2023-12-06,1,811.61,0.0,66.45,Debit Card,Online,
STG-0007768,TXN-0005392,1,CUST-00092,PROD-0057,2022-05-01,1,51.96,0.0,3.75,Credit Card,Online,
STG-0007769,TXN-0005393,1,CUST-00222,PROD-0059,2024-06-03,2,89.97,0.0,13.58,Apple Pay,Mobile App,
STG-0007770,TXN-0005394,1,CUST-00240,PROD-0088,2023-12-07,5,20.9,0.0,6.62,Credit Card,Mobile App,
STG-0007771,TXN-0005394,2,CUST-00240,PROD-0053,2023-12-07,1,29.53,0.0,2.28,Credit Card,Mobile App,
STG-0007772,TXN-0005395,1,CUST-00050,PROD-0064,2023-08-09,1,19.43,0.97,1.18,Credit Card,Mobile App,
STG-0007773,TXN-0005396,1,CUST-00220,PROD-0060,2022-02-06,1,34.83,1.74,2.94,Credit Card,In-Store,STORE-010
STG-0007774,TXN-0005397,1,CUST-00089,PROD-0007,2024-12-12,1,752.71,0.0,47.25,Credit Card,In-Store,STORE-003
STG-0007775,TXN-0005398,1,CUST-00406,PROD-0070,2024-07-12,1,427.98,0.0,41.14,Credit Card,Mobile App,
STG-0007776,TXN-0005399,1,CUST-00321,PROD-0088,2023-01-03,1,21.74,3.26,1.71,PayPal,Online,
STG-0007777,TXN-0005400,1,CUST-00355,PROD-0025,2022-07-16,2,346.95,104.08,38.63,PayPal,Online,
STG-0007778,TXN-0005400,2,CUST-00355,PROD-0067,2022-07-16,1,297.37,0.0,24.45,PayPal,Online,
STG-0007779,TXN-0005401,1,CUST-00201,PROD-0067,2022-02-04,1,288.89,43.33,21.92,Credit Card,In-Store,STORE-003
STG-0007780,TXN-0005402,1,CUST-00255,PROD-0026,2022-05-16,2,90.48,18.1,10.25,Debit Card,In-Store,STORE-008
STG-0007781,TXN-0005403,1,CUST-00045,PROD-0022,2022-07-26,3,112.25,50.51,24.77,Debit Card,In-Store,STORE-009
STG-0007782,TXN-0005404,1,CUST-00275,PROD-0099,2023-11-02,1,76.69,0.0,6.33,Credit Card,Mobile App,
STG-0007783,TXN-0005404,2,CUST-00275,PROD-0048,2023-11-02,1,225.08,11.25,19.05,Credit Card,Mobile App,
STG-0007784,TXN-0005405,1,CUST-00227,PROD-0033,2024-12-25,3,40.89,0.0,9.54,PayPal,In-Store,STORE-010
STG-0007785,TXN-0005406,1,CUST-00050,PROD-0027,2023-07-11,1,148.93,0.0,14.6,Credit Card,Online,
STG-0007786,TXN-0005406,2,CUST-00050,PROD-0076,2023-07-11,3,40.2,0.0,8.52,Credit Card,Online,
STG-0007787,TXN-0005407,1,CUST-00393,PROD-0069,2023-12-08,1,440.17,66.03,25.71,Cash,Mobile App,
STG-0007788,TXN-0005408,1,CUST-00410,PROD-0073,2024-09-07,1,151.35,22.7,10.26,Credit Card,In-Store,STORE-001
STG-0007789,TXN-0005409,1,CUST-00284,PROD-0016,2024-03-21,3,1414.71,0.0,325.71,Credit Card,Online,
STG-0007790,TXN-0005410,1,CUST-00189,PROD-0092,2024-06-15,2,25.06,0.0,4.42,Apple Pay,In-Store,STORE-005
STG-0007791,TXN-0005411,1,CUST-00465,PROD-0048,2024-05-18,4,235.86,0.0,67.99,PayPal,Online,
STG-0007792,TXN-0005412,1,CUST-00054,PROD-0040,2022-10-18,2,74.82,14.96,9.61,Credit Card,Mobile App,
